mk,position,track,streams,url,id,popularity,followers,genres,type
cl,115,Desde Esa Noche,15188,https://open.spotify.com/track/1pWYnQIlqxTh5bxuPmTG4E,23wEWD21D4TPYiJugoXmYb,73,516234,"latin,latin pop,spanish pop,tropical",artist
pe,104,Desde Esa Noche,8821,https://open.spotify.com/track/1pWYnQIlqxTh5bxuPmTG4E,23wEWD21D4TPYiJugoXmYb,73,516234,"latin,latin pop,spanish pop,tropical",artist
ar,114,Desde Esa Noche,19732,https://open.spotify.com/track/1pWYnQIlqxTh5bxuPmTG4E,23wEWD21D4TPYiJugoXmYb,73,516234,"latin,latin pop,spanish pop,tropical",artist
ec,122,Desde Esa Noche,2447,https://open.spotify.com/track/1pWYnQIlqxTh5bxuPmTG4E,23wEWD21D4TPYiJugoXmYb,73,516234,"latin,latin pop,spanish pop,tropical",artist
mx,115,Desde Esa Noche,51508,https://open.spotify.com/track/1pWYnQIlqxTh5bxuPmTG4E,23wEWD21D4TPYiJugoXmYb,73,516234,"latin,latin pop,spanish pop,tropical",artist
gb,185,Where Is The Love?,41113,https://open.spotify.com/track/0uqPG793dkDDN7sCUJJIVC,1yxSLGMDHlW21z4YXirZDS,78,1568980,"dance pop,pop,pop rap,post-teen pop",artist
cz,85,La Colegiala,1852,https://open.spotify.com/track/6Yk3pZPw8hlUBMTeLLLRC1,4QfOh8rJ0OddhhXHD5QyWs,61,432,,artist
se,63,La Colegiala,41350,https://open.spotify.com/track/6Yk3pZPw8hlUBMTeLLLRC1,4QfOh8rJ0OddhhXHD5QyWs,61,432,,artist
nl,163,La Colegiala,22428,https://open.spotify.com/track/6Yk3pZPw8hlUBMTeLLLRC1,4QfOh8rJ0OddhhXHD5QyWs,61,432,,artist
fi,193,La Colegiala,6958,https://open.spotify.com/track/6Yk3pZPw8hlUBMTeLLLRC1,4QfOh8rJ0OddhhXHD5QyWs,61,432,,artist
be,159,La Colegiala,3515,https://open.spotify.com/track/6Yk3pZPw8hlUBMTeLLLRC1,4QfOh8rJ0OddhhXHD5QyWs,61,432,,artist
hu,63,La Colegiala,1883,https://open.spotify.com/track/6Yk3pZPw8hlUBMTeLLLRC1,4QfOh8rJ0OddhhXHD5QyWs,61,432,,artist
pl,102,La Colegiala,7061,https://open.spotify.com/track/6Yk3pZPw8hlUBMTeLLLRC1,4QfOh8rJ0OddhhXHD5QyWs,61,432,,artist
ch,100,La Colegiala,4203,https://open.spotify.com/track/6Yk3pZPw8hlUBMTeLLLRC1,4QfOh8rJ0OddhhXHD5QyWs,61,432,,artist
ph,171,Wherever You Will Go,19616,https://open.spotify.com/track/5QpaGzWp0hwB5faV8dkbAz,5aMmmNxw4vgpc5XC6hK0zp,65,125898,"neo mellow,pop rock,post-grunge",artist
it,152,Closer,18382,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,69GGBxA162lTqCwzJG5jLp,93,3112713,"pop,tropical house",artist
py,35,Something Just Like This,4423,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,69GGBxA162lTqCwzJG5jLp,93,3112713,"pop,tropical house",artist
sg,7,Something Just Like This,29713,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,69GGBxA162lTqCwzJG5jLp,93,3112713,"pop,tropical house",artist
pa,145,Paris,1031,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG,69GGBxA162lTqCwzJG5jLp,93,3112713,"pop,tropical house",artist
tr,39,Something Just Like This,17017,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,69GGBxA162lTqCwzJG5jLp,93,3112713,"pop,tropical house",artist
mx,179,Don't Let Me Down,39241,https://open.spotify.com/track/0QsvXIfqM0zZoerQfsI9lm,69GGBxA162lTqCwzJG5jLp,93,3112713,"pop,tropical house",artist
ie,31,Something Just Like This,17328,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,69GGBxA162lTqCwzJG5jLp,93,3112713,"pop,tropical house",artist
pl,150,The One,5276,https://open.spotify.com/track/0wfbD5rAksdXUzRvMfM3x5,69GGBxA162lTqCwzJG5jLp,93,3112713,"pop,tropical house",artist
se,13,Something Just Like This,153012,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,69GGBxA162lTqCwzJG5jLp,93,3112713,"pop,tropical house",artist
id,65,Paris,11488,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG,69GGBxA162lTqCwzJG5jLp,93,3112713,"pop,tropical house",artist
br,144,Don't Let Me Down,53700,https://open.spotify.com/track/0QsvXIfqM0zZoerQfsI9lm,69GGBxA162lTqCwzJG5jLp,93,3112713,"pop,tropical house",artist
dk,121,Paris,11048,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG,69GGBxA162lTqCwzJG5jLp,93,3112713,"pop,tropical house",artist
do,165,Paris,1003,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG,69GGBxA162lTqCwzJG5jLp,93,3112713,"pop,tropical house",artist
be,156,The One,3577,https://open.spotify.com/track/0wfbD5rAksdXUzRvMfM3x5,69GGBxA162lTqCwzJG5jLp,93,3112713,"pop,tropical house",artist
do,166,Don't Let Me Down,1003,https://open.spotify.com/track/0QsvXIfqM0zZoerQfsI9lm,69GGBxA162lTqCwzJG5jLp,93,3112713,"pop,tropical house",artist
se,140,Don't Let Me Down,22391,https://open.spotify.com/track/0QsvXIfqM0zZoerQfsI9lm,69GGBxA162lTqCwzJG5jLp,93,3112713,"pop,tropical house",artist
no,166,Don't Let Me Down,12612,https://open.spotify.com/track/0QsvXIfqM0zZoerQfsI9lm,69GGBxA162lTqCwzJG5jLp,93,3112713,"pop,tropical house",artist
pt,18,Something Just Like This,12505,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,69GGBxA162lTqCwzJG5jLp,93,3112713,"pop,tropical house",artist
be,112,Don't Let Me Down,4507,https://open.spotify.com/track/0QsvXIfqM0zZoerQfsI9lm,69GGBxA162lTqCwzJG5jLp,93,3112713,"pop,tropical house",artist
id,115,Don't Let Me Down,6622,https://open.spotify.com/track/0QsvXIfqM0zZoerQfsI9lm,69GGBxA162lTqCwzJG5jLp,93,3112713,"pop,tropical house",artist
ie,119,Don't Let Me Down,4356,https://open.spotify.com/track/0QsvXIfqM0zZoerQfsI9lm,69GGBxA162lTqCwzJG5jLp,93,3112713,"pop,tropical house",artist
is,38,Something Just Like This,2162,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,69GGBxA162lTqCwzJG5jLp,93,3112713,"pop,tropical house",artist
ec,157,Don't Let Me Down,2035,https://open.spotify.com/track/0QsvXIfqM0zZoerQfsI9lm,69GGBxA162lTqCwzJG5jLp,93,3112713,"pop,tropical house",artist
hu,86,Closer,1419,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,69GGBxA162lTqCwzJG5jLp,93,3112713,"pop,tropical house",artist
hu,124,The One,1167,https://open.spotify.com/track/0wfbD5rAksdXUzRvMfM3x5,69GGBxA162lTqCwzJG5jLp,93,3112713,"pop,tropical house",artist
gt,134,Don't Let Me Down,1276,https://open.spotify.com/track/0QsvXIfqM0zZoerQfsI9lm,69GGBxA162lTqCwzJG5jLp,93,3112713,"pop,tropical house",artist
es,38,Something Just Like This,90660,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,69GGBxA162lTqCwzJG5jLp,93,3112713,"pop,tropical house",artist
py,114,Closer,1295,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,69GGBxA162lTqCwzJG5jLp,93,3112713,"pop,tropical house",artist
sg,193,Roses,3551,https://open.spotify.com/track/6O6M7pJLABmfBRoGZMu76Y,69GGBxA162lTqCwzJG5jLp,93,3112713,"pop,tropical house",artist
ie,83,Closer,5690,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,69GGBxA162lTqCwzJG5jLp,93,3112713,"pop,tropical house",artist
hu,88,Don't Let Me Down,1403,https://open.spotify.com/track/0QsvXIfqM0zZoerQfsI9lm,69GGBxA162lTqCwzJG5jLp,93,3112713,"pop,tropical house",artist
no,31,Something Just Like This,57685,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,69GGBxA162lTqCwzJG5jLp,93,3112713,"pop,tropical house",artist
cr,48,Closer,5663,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,69GGBxA162lTqCwzJG5jLp,93,3112713,"pop,tropical house",artist
ph,79,Paris,33216,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG,69GGBxA162lTqCwzJG5jLp,93,3112713,"pop,tropical house",artist
ec,85,Closer,3134,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,69GGBxA162lTqCwzJG5jLp,93,3112713,"pop,tropical house",artist
ca,30,Something Just Like This,68421,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,69GGBxA162lTqCwzJG5jLp,93,3112713,"pop,tropical house",artist
hk,5,Something Just Like This,10628,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,69GGBxA162lTqCwzJG5jLp,93,3112713,"pop,tropical house",artist
my,135,All We Know,3635,https://open.spotify.com/track/2rizacJSyD9S1IQUxUxnsK,69GGBxA162lTqCwzJG5jLp,93,3112713,"pop,tropical house",artist
ca,190,Young,18388,https://open.spotify.com/track/1KeZgPUr54C8iz3FjqzVoz,69GGBxA162lTqCwzJG5jLp,93,3112713,"pop,tropical house",artist
jp,31,Closer,7650,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,69GGBxA162lTqCwzJG5jLp,93,3112713,"pop,tropical house",artist
sg,87,Don't Let Me Down,6065,https://open.spotify.com/track/0QsvXIfqM0zZoerQfsI9lm,69GGBxA162lTqCwzJG5jLp,93,3112713,"pop,tropical house",artist
id,106,The One,6734,https://open.spotify.com/track/0wfbD5rAksdXUzRvMfM3x5,69GGBxA162lTqCwzJG5jLp,93,3112713,"pop,tropical house",artist
ph,66,The One,40679,https://open.spotify.com/track/0wfbD5rAksdXUzRvMfM3x5,69GGBxA162lTqCwzJG5jLp,93,3112713,"pop,tropical house",artist
ec,133,Paris,2299,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG,69GGBxA162lTqCwzJG5jLp,93,3112713,"pop,tropical house",artist
tw,48,Paris,7000,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG,69GGBxA162lTqCwzJG5jLp,93,3112713,"pop,tropical house",artist
hk,156,The One,2112,https://open.spotify.com/track/0wfbD5rAksdXUzRvMfM3x5,69GGBxA162lTqCwzJG5jLp,93,3112713,"pop,tropical house",artist
tw,138,All We Know,3120,https://open.spotify.com/track/2rizacJSyD9S1IQUxUxnsK,69GGBxA162lTqCwzJG5jLp,93,3112713,"pop,tropical house",artist
nz,124,Don't Let Me Down,5368,https://open.spotify.com/track/0QsvXIfqM0zZoerQfsI9lm,69GGBxA162lTqCwzJG5jLp,93,3112713,"pop,tropical house",artist
se,132,Closer,23821,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,69GGBxA162lTqCwzJG5jLp,93,3112713,"pop,tropical house",artist
au,25,Something Just Like This,91519,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,69GGBxA162lTqCwzJG5jLp,93,3112713,"pop,tropical house",artist
gb,105,Paris,58738,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG,69GGBxA162lTqCwzJG5jLp,93,3112713,"pop,tropical house",artist
cl,79,Something Just Like This,20705,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,69GGBxA162lTqCwzJG5jLp,93,3112713,"pop,tropical house",artist
pt,99,Closer,3073,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,69GGBxA162lTqCwzJG5jLp,93,3112713,"pop,tropical house",artist
tw,39,Closer,8359,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,69GGBxA162lTqCwzJG5jLp,93,3112713,"pop,tropical house",artist
jp,148,Don't Let Me Down,2500,https://open.spotify.com/track/0QsvXIfqM0zZoerQfsI9lm,69GGBxA162lTqCwzJG5jLp,93,3112713,"pop,tropical house",artist
ec,49,Something Just Like This,5321,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,69GGBxA162lTqCwzJG5jLp,93,3112713,"pop,tropical house",artist
ca,72,Closer,38213,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,69GGBxA162lTqCwzJG5jLp,93,3112713,"pop,tropical house",artist
mx,36,Something Just Like This,137851,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,69GGBxA162lTqCwzJG5jLp,93,3112713,"pop,tropical house",artist
co,86,Closer,7207,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,69GGBxA162lTqCwzJG5jLp,93,3112713,"pop,tropical house",artist
de,96,Paris,55833,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG,69GGBxA162lTqCwzJG5jLp,93,3112713,"pop,tropical house",artist
co,43,Something Just Like This,16861,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,69GGBxA162lTqCwzJG5jLp,93,3112713,"pop,tropical house",artist
pl,104,Closer,6854,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,69GGBxA162lTqCwzJG5jLp,93,3112713,"pop,tropical house",artist
fi,76,Something Just Like This,15866,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,69GGBxA162lTqCwzJG5jLp,93,3112713,"pop,tropical house",artist
hn,74,Closer,1506,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,69GGBxA162lTqCwzJG5jLp,93,3112713,"pop,tropical house",artist
gt,67,Closer,1953,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,69GGBxA162lTqCwzJG5jLp,93,3112713,"pop,tropical house",artist
my,103,Don't Let Me Down,4241,https://open.spotify.com/track/0QsvXIfqM0zZoerQfsI9lm,69GGBxA162lTqCwzJG5jLp,93,3112713,"pop,tropical house",artist
be,10,Something Just Like This,21419,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,69GGBxA162lTqCwzJG5jLp,93,3112713,"pop,tropical house",artist
sv,43,Closer,1918,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,69GGBxA162lTqCwzJG5jLp,93,3112713,"pop,tropical house",artist
hu,96,Paris,1330,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG,69GGBxA162lTqCwzJG5jLp,93,3112713,"pop,tropical house",artist
de,142,Don't Let Me Down,40254,https://open.spotify.com/track/0QsvXIfqM0zZoerQfsI9lm,69GGBxA162lTqCwzJG5jLp,93,3112713,"pop,tropical house",artist
cz,11,Something Just Like This,6995,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,69GGBxA162lTqCwzJG5jLp,93,3112713,"pop,tropical house",artist
cz,88,Don't Let Me Down,1776,https://open.spotify.com/track/0QsvXIfqM0zZoerQfsI9lm,69GGBxA162lTqCwzJG5jLp,93,3112713,"pop,tropical house",artist
co,146,Paris,5075,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG,69GGBxA162lTqCwzJG5jLp,93,3112713,"pop,tropical house",artist
fr,31,Something Just Like This,66394,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,69GGBxA162lTqCwzJG5jLp,93,3112713,"pop,tropical house",artist
lu,15,Something Just Like This,1266,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,69GGBxA162lTqCwzJG5jLp,93,3112713,"pop,tropical house",artist
nl,131,Paris,26650,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG,69GGBxA162lTqCwzJG5jLp,93,3112713,"pop,tropical house",artist
ca,115,Don't Let Me Down,25729,https://open.spotify.com/track/0QsvXIfqM0zZoerQfsI9lm,69GGBxA162lTqCwzJG5jLp,93,3112713,"pop,tropical house",artist
sv,90,Don't Let Me Down,1180,https://open.spotify.com/track/0QsvXIfqM0zZoerQfsI9lm,69GGBxA162lTqCwzJG5jLp,93,3112713,"pop,tropical house",artist
br,36,Something Just Like This,156796,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,69GGBxA162lTqCwzJG5jLp,93,3112713,"pop,tropical house",artist
us,129,Don't Let Me Down,210195,https://open.spotify.com/track/0QsvXIfqM0zZoerQfsI9lm,69GGBxA162lTqCwzJG5jLp,93,3112713,"pop,tropical house",artist
hn,118,Don't Let Me Down,1065,https://open.spotify.com/track/0QsvXIfqM0zZoerQfsI9lm,69GGBxA162lTqCwzJG5jLp,93,3112713,"pop,tropical house",artist
br,101,Closer,70189,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,69GGBxA162lTqCwzJG5jLp,93,3112713,"pop,tropical house",artist
tr,87,Don't Let Me Down,9082,https://open.spotify.com/track/0QsvXIfqM0zZoerQfsI9lm,69GGBxA162lTqCwzJG5jLp,93,3112713,"pop,tropical house",artist
my,81,The One,5394,https://open.spotify.com/track/0wfbD5rAksdXUzRvMfM3x5,69GGBxA162lTqCwzJG5jLp,93,3112713,"pop,tropical house",artist
sg,119,All We Know,4773,https://open.spotify.com/track/2rizacJSyD9S1IQUxUxnsK,69GGBxA162lTqCwzJG5jLp,93,3112713,"pop,tropical house",artist
it,181,The One,16324,https://open.spotify.com/track/0wfbD5rAksdXUzRvMfM3x5,69GGBxA162lTqCwzJG5jLp,93,3112713,"pop,tropical house",artist
nz,68,Closer,8207,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,69GGBxA162lTqCwzJG5jLp,93,3112713,"pop,tropical house",artist
pa,112,Closer,1328,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,69GGBxA162lTqCwzJG5jLp,93,3112713,"pop,tropical house",artist
at,25,Something Just Like This,12404,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,69GGBxA162lTqCwzJG5jLp,93,3112713,"pop,tropical house",artist
sg,44,Closer,12770,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,69GGBxA162lTqCwzJG5jLp,93,3112713,"pop,tropical house",artist
us,60,Closer,341933,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,69GGBxA162lTqCwzJG5jLp,93,3112713,"pop,tropical house",artist
gb,88,Closer,66320,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,69GGBxA162lTqCwzJG5jLp,93,3112713,"pop,tropical house",artist
cz,82,Closer,1927,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,69GGBxA162lTqCwzJG5jLp,93,3112713,"pop,tropical house",artist
cr,20,Something Just Like This,8076,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,69GGBxA162lTqCwzJG5jLp,93,3112713,"pop,tropical house",artist
gt,40,Something Just Like This,3167,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,69GGBxA162lTqCwzJG5jLp,93,3112713,"pop,tropical house",artist
us,46,Something Just Like This,433781,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,69GGBxA162lTqCwzJG5jLp,93,3112713,"pop,tropical house",artist
pe,181,Paris,5965,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG,69GGBxA162lTqCwzJG5jLp,93,3112713,"pop,tropical house",artist
it,165,Don't Let Me Down,17313,https://open.spotify.com/track/0QsvXIfqM0zZoerQfsI9lm,69GGBxA162lTqCwzJG5jLp,93,3112713,"pop,tropical house",artist
pt,47,Paris,7309,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG,69GGBxA162lTqCwzJG5jLp,93,3112713,"pop,tropical house",artist
us,118,Paris,223732,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG,69GGBxA162lTqCwzJG5jLp,93,3112713,"pop,tropical house",artist
ee,28,Something Just Like This,1308,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,69GGBxA162lTqCwzJG5jLp,93,3112713,"pop,tropical house",artist
ph,56,Closer,46745,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,69GGBxA162lTqCwzJG5jLp,93,3112713,"pop,tropical house",artist
sk,13,Something Just Like This,2405,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,69GGBxA162lTqCwzJG5jLp,93,3112713,"pop,tropical house",artist
it,14,Something Just Like This,101520,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,69GGBxA162lTqCwzJG5jLp,93,3112713,"pop,tropical house",artist
sv,25,Something Just Like This,2617,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,69GGBxA162lTqCwzJG5jLp,93,3112713,"pop,tropical house",artist
ch,135,Don't Let Me Down,3477,https://open.spotify.com/track/0QsvXIfqM0zZoerQfsI9lm,69GGBxA162lTqCwzJG5jLp,93,3112713,"pop,tropical house",artist
ch,20,Something Just Like This,15406,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,69GGBxA162lTqCwzJG5jLp,93,3112713,"pop,tropical house",artist
id,59,Closer,13609,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,69GGBxA162lTqCwzJG5jLp,93,3112713,"pop,tropical house",artist
ph,6,Something Just Like This,124891,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,69GGBxA162lTqCwzJG5jLp,93,3112713,"pop,tropical house",artist
gt,121,Paris,1370,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG,69GGBxA162lTqCwzJG5jLp,93,3112713,"pop,tropical house",artist
pe,167,Don't Let Me Down,6346,https://open.spotify.com/track/0QsvXIfqM0zZoerQfsI9lm,69GGBxA162lTqCwzJG5jLp,93,3112713,"pop,tropical house",artist
tw,134,The One,3247,https://open.spotify.com/track/0wfbD5rAksdXUzRvMfM3x5,69GGBxA162lTqCwzJG5jLp,93,3112713,"pop,tropical house",artist
ch,141,Closer,3415,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,69GGBxA162lTqCwzJG5jLp,93,3112713,"pop,tropical house",artist
cz,76,Paris,2149,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG,69GGBxA162lTqCwzJG5jLp,93,3112713,"pop,tropical house",artist
jp,64,Paris,4213,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG,69GGBxA162lTqCwzJG5jLp,93,3112713,"pop,tropical house",artist
de,30,Something Just Like This,167652,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,69GGBxA162lTqCwzJG5jLp,93,3112713,"pop,tropical house",artist
cr,124,Paris,2727,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG,69GGBxA162lTqCwzJG5jLp,93,3112713,"pop,tropical house",artist
gr,32,Something Just Like This,2247,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,69GGBxA162lTqCwzJG5jLp,93,3112713,"pop,tropical house",artist
ar,45,Something Just Like This,49825,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,69GGBxA162lTqCwzJG5jLp,93,3112713,"pop,tropical house",artist
mx,164,Paris,42825,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG,69GGBxA162lTqCwzJG5jLp,93,3112713,"pop,tropical house",artist
gb,38,Something Just Like This,159674,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,69GGBxA162lTqCwzJG5jLp,93,3112713,"pop,tropical house",artist
ch,128,The One,3556,https://open.spotify.com/track/0wfbD5rAksdXUzRvMfM3x5,69GGBxA162lTqCwzJG5jLp,93,3112713,"pop,tropical house",artist
ph,173,Don't Let Me Down,19286,https://open.spotify.com/track/0QsvXIfqM0zZoerQfsI9lm,69GGBxA162lTqCwzJG5jLp,93,3112713,"pop,tropical house",artist
at,118,Don't Let Me Down,2568,https://open.spotify.com/track/0QsvXIfqM0zZoerQfsI9lm,69GGBxA162lTqCwzJG5jLp,93,3112713,"pop,tropical house",artist
my,6,Something Just Like This,23173,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,69GGBxA162lTqCwzJG5jLp,93,3112713,"pop,tropical house",artist
hk,55,Paris,4025,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG,69GGBxA162lTqCwzJG5jLp,93,3112713,"pop,tropical house",artist
no,117,Paris,15608,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG,69GGBxA162lTqCwzJG5jLp,93,3112713,"pop,tropical house",artist
do,57,Something Just Like This,2407,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,69GGBxA162lTqCwzJG5jLp,93,3112713,"pop,tropical house",artist
dk,47,Something Just Like This,26190,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,69GGBxA162lTqCwzJG5jLp,93,3112713,"pop,tropical house",artist
nl,39,Something Just Like This,87666,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,69GGBxA162lTqCwzJG5jLp,93,3112713,"pop,tropical house",artist
hk,30,Closer,5603,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,69GGBxA162lTqCwzJG5jLp,93,3112713,"pop,tropical house",artist
pe,71,Something Just Like This,12430,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,69GGBxA162lTqCwzJG5jLp,93,3112713,"pop,tropical house",artist
it,93,Paris,28051,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG,69GGBxA162lTqCwzJG5jLp,93,3112713,"pop,tropical house",artist
cl,145,Closer,12426,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,69GGBxA162lTqCwzJG5jLp,93,3112713,"pop,tropical house",artist
at,77,Paris,3852,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG,69GGBxA162lTqCwzJG5jLp,93,3112713,"pop,tropical house",artist
tw,126,Don't Let Me Down,3418,https://open.spotify.com/track/0QsvXIfqM0zZoerQfsI9lm,69GGBxA162lTqCwzJG5jLp,93,3112713,"pop,tropical house",artist
nl,186,Closer,18997,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,69GGBxA162lTqCwzJG5jLp,93,3112713,"pop,tropical house",artist
gb,150,Don't Let Me Down,46208,https://open.spotify.com/track/0QsvXIfqM0zZoerQfsI9lm,69GGBxA162lTqCwzJG5jLp,93,3112713,"pop,tropical house",artist
uy,47,Something Just Like This,3221,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,69GGBxA162lTqCwzJG5jLp,93,3112713,"pop,tropical house",artist
es,185,Paris,17537,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG,69GGBxA162lTqCwzJG5jLp,93,3112713,"pop,tropical house",artist
ie,94,Paris,5098,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG,69GGBxA162lTqCwzJG5jLp,93,3112713,"pop,tropical house",artist
hn,103,Paris,1156,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG,69GGBxA162lTqCwzJG5jLp,93,3112713,"pop,tropical house",artist
au,66,Closer,33130,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,69GGBxA162lTqCwzJG5jLp,93,3112713,"pop,tropical house",artist
ar,141,Closer,16373,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,69GGBxA162lTqCwzJG5jLp,93,3112713,"pop,tropical house",artist
