,artist,mk,position,track,streams,url,id,popularity,followers,genres,,,,,"insert into pais_musica(pais_id, musica_id, posicao, streams) values"
7066,Piso 21,sv,31,Me Llamas (feat. Maluma),2386,https://open.spotify.com/track/5hEM0JchdVzQ5PwvSfITeX,4bw2Am3p9ji3mYsXNXtQcd,81,166803,"latin,latin pop,pop reggaeton,reggaeton,tropical",,,,,"((select id from pais where sigla like 'sv'), (select id from musica where nome like 'Me Llamas (feat. Maluma)'), 31, 2386),"
7067,Piso 21,cr,52,Me Llamas (feat. Maluma),5344,https://open.spotify.com/track/5hEM0JchdVzQ5PwvSfITeX,4bw2Am3p9ji3mYsXNXtQcd,81,166803,"latin,latin pop,pop reggaeton,reggaeton,tropical",,,,,"((select id from pais where sigla like 'cr'), (select id from musica where nome like 'Me Llamas (feat. Maluma)'), 52, 5344),"
7068,Piso 21,uy,24,Besándote,5655,https://open.spotify.com/track/13X0XdLMOdtbXVtAj2ox4h,4bw2Am3p9ji3mYsXNXtQcd,81,166803,"latin,latin pop,pop reggaeton,reggaeton,tropical",,,,,"((select id from pais where sigla like 'uy'), (select id from musica where nome like 'Besándote'), 24, 5655),"
7069,Pitbull,py,34,Hey Ma (with Pitbull & J Balvin feat. Camila Cabello) - Spanish Version,4545,https://open.spotify.com/track/2Vdub5mY4lad7w64bFPUez,0TnOYISbd1XYRBk9myaseg,89,3940459,"dance pop,latin,pop,pop rap",,,,,"((select id from pais where sigla like 'py'), (select id from musica where nome like 'Hey Ma (with Pitbull & J Balvin feat. Camila Cabello) - Spanish Version'), 34, 4545),"
7070,Pitbull,ch,85,Hey Ma (with Pitbull & J Balvin feat. Camila Cabello) - Spanish Version,4804,https://open.spotify.com/track/2Vdub5mY4lad7w64bFPUez,0TnOYISbd1XYRBk9myaseg,89,3940459,"dance pop,latin,pop,pop rap",,,,,"((select id from pais where sigla like 'ch'), (select id from musica where nome like 'Hey Ma (with Pitbull & J Balvin feat. Camila Cabello) - Spanish Version'), 85, 4804),"
7071,Pitbull,cr,34,Hey Ma (with Pitbull & J Balvin feat. Camila Cabello) - Spanish Version,6888,https://open.spotify.com/track/2Vdub5mY4lad7w64bFPUez,0TnOYISbd1XYRBk9myaseg,89,3940459,"dance pop,latin,pop,pop rap",,,,,"((select id from pais where sigla like 'cr'), (select id from musica where nome like 'Hey Ma (with Pitbull & J Balvin feat. Camila Cabello) - Spanish Version'), 34, 6888),"
7072,Pitbull,es,14,Hey Ma (with Pitbull & J Balvin feat. Camila Cabello) - Spanish Version,160596,https://open.spotify.com/track/2Vdub5mY4lad7w64bFPUez,0TnOYISbd1XYRBk9myaseg,89,3940459,"dance pop,latin,pop,pop rap",,,,,"((select id from pais where sigla like 'es'), (select id from musica where nome like 'Hey Ma (with Pitbull & J Balvin feat. Camila Cabello) - Spanish Version'), 14, 160596),"
7073,Pitbull,gt,23,Hey Ma (with Pitbull & J Balvin feat. Camila Cabello) - Spanish Version,4433,https://open.spotify.com/track/2Vdub5mY4lad7w64bFPUez,0TnOYISbd1XYRBk9myaseg,89,3940459,"dance pop,latin,pop,pop rap",,,,,"((select id from pais where sigla like 'gt'), (select id from musica where nome like 'Hey Ma (with Pitbull & J Balvin feat. Camila Cabello) - Spanish Version'), 23, 4433),"
7074,Pitbull,nz,39,Options,16458,https://open.spotify.com/track/1B0DvDgNgvmccdfdEK4wB5,0TnOYISbd1XYRBk9myaseg,89,3940459,"dance pop,latin,pop,pop rap",,,,,"((select id from pais where sigla like 'nz'), (select id from musica where nome like 'Options'), 39, 16458),"
7075,Pitbull,do,45,Hey Ma (with Pitbull & J Balvin feat. Camila Cabello) - Spanish Version,3430,https://open.spotify.com/track/2Vdub5mY4lad7w64bFPUez,0TnOYISbd1XYRBk9myaseg,89,3940459,"dance pop,latin,pop,pop rap",,,,,"((select id from pais where sigla like 'do'), (select id from musica where nome like 'Hey Ma (with Pitbull & J Balvin feat. Camila Cabello) - Spanish Version'), 45, 3430),"
7076,Pitbull,bo,17,Hey Ma (with Pitbull & J Balvin feat. Camila Cabello) - Spanish Version,3756,https://open.spotify.com/track/2Vdub5mY4lad7w64bFPUez,0TnOYISbd1XYRBk9myaseg,89,3940459,"dance pop,latin,pop,pop rap",,,,,"((select id from pais where sigla like 'bo'), (select id from musica where nome like 'Hey Ma (with Pitbull & J Balvin feat. Camila Cabello) - Spanish Version'), 17, 3756),"
7077,Pitbull,hu,161,Hey Ma (with Pitbull & J Balvin feat. Camila Cabello) - Spanish Version,1022,https://open.spotify.com/track/2Vdub5mY4lad7w64bFPUez,0TnOYISbd1XYRBk9myaseg,89,3940459,"dance pop,latin,pop,pop rap",,,,,"((select id from pais where sigla like 'hu'), (select id from musica where nome like 'Hey Ma (with Pitbull & J Balvin feat. Camila Cabello) - Spanish Version'), 161, 1022),"
7078,Pitbull,cl,18,Hey Ma (with Pitbull & J Balvin feat. Camila Cabello) - Spanish Version,71470,https://open.spotify.com/track/2Vdub5mY4lad7w64bFPUez,0TnOYISbd1XYRBk9myaseg,89,3940459,"dance pop,latin,pop,pop rap",,,,,"((select id from pais where sigla like 'cl'), (select id from musica where nome like 'Hey Ma (with Pitbull & J Balvin feat. Camila Cabello) - Spanish Version'), 18, 71470),"
7079,Pitbull,pt,60,Hey Ma (with Pitbull & J Balvin feat. Camila Cabello) - Spanish Version,4630,https://open.spotify.com/track/2Vdub5mY4lad7w64bFPUez,0TnOYISbd1XYRBk9myaseg,89,3940459,"dance pop,latin,pop,pop rap",,,,,"((select id from pais where sigla like 'pt'), (select id from musica where nome like 'Hey Ma (with Pitbull & J Balvin feat. Camila Cabello) - Spanish Version'), 60, 4630),"
7080,Pitbull,mx,18,Hey Ma (with Pitbull & J Balvin feat. Camila Cabello) - Spanish Version,184535,https://open.spotify.com/track/2Vdub5mY4lad7w64bFPUez,0TnOYISbd1XYRBk9myaseg,89,3940459,"dance pop,latin,pop,pop rap",,,,,"((select id from pais where sigla like 'mx'), (select id from musica where nome like 'Hey Ma (with Pitbull & J Balvin feat. Camila Cabello) - Spanish Version'), 18, 184535),"
7081,Pitbull,it,65,Hey Ma (with Pitbull & J Balvin feat. Camila Cabello) - Spanish Version,43086,https://open.spotify.com/track/2Vdub5mY4lad7w64bFPUez,0TnOYISbd1XYRBk9myaseg,89,3940459,"dance pop,latin,pop,pop rap",,,,,"((select id from pais where sigla like 'it'), (select id from musica where nome like 'Hey Ma (with Pitbull & J Balvin feat. Camila Cabello) - Spanish Version'), 65, 43086),"
7082,Pitbull,sv,27,Hey Ma (with Pitbull & J Balvin feat. Camila Cabello) - Spanish Version,2592,https://open.spotify.com/track/2Vdub5mY4lad7w64bFPUez,0TnOYISbd1XYRBk9myaseg,89,3940459,"dance pop,latin,pop,pop rap",,,,,"((select id from pais where sigla like 'sv'), (select id from musica where nome like 'Hey Ma (with Pitbull & J Balvin feat. Camila Cabello) - Spanish Version'), 27, 2592),"
7083,Pitbull,ni,23,Hey Ma (with Pitbull & J Balvin feat. Camila Cabello) - Spanish Version,1001,https://open.spotify.com/track/2Vdub5mY4lad7w64bFPUez,0TnOYISbd1XYRBk9myaseg,89,3940459,"dance pop,latin,pop,pop rap",,,,,"((select id from pais where sigla like 'ni'), (select id from musica where nome like 'Hey Ma (with Pitbull & J Balvin feat. Camila Cabello) - Spanish Version'), 23, 1001),"
7084,Pitbull,jp,200,Hey Ma (with Pitbull & J Balvin feat. Camila Cabello) - Spanish Version,1930,https://open.spotify.com/track/2Vdub5mY4lad7w64bFPUez,0TnOYISbd1XYRBk9myaseg,89,3940459,"dance pop,latin,pop,pop rap",,,,,"((select id from pais where sigla like 'jp'), (select id from musica where nome like 'Hey Ma (with Pitbull & J Balvin feat. Camila Cabello) - Spanish Version'), 200, 1930),"
7085,Pitbull,co,27,Hey Ma (with Pitbull & J Balvin feat. Camila Cabello) - Spanish Version,22058,https://open.spotify.com/track/2Vdub5mY4lad7w64bFPUez,0TnOYISbd1XYRBk9myaseg,89,3940459,"dance pop,latin,pop,pop rap",,,,,"((select id from pais where sigla like 'co'), (select id from musica where nome like 'Hey Ma (with Pitbull & J Balvin feat. Camila Cabello) - Spanish Version'), 27, 22058),"
7086,Pitbull,ar,22,Hey Ma (with Pitbull & J Balvin feat. Camila Cabello) - Spanish Version,87131,https://open.spotify.com/track/2Vdub5mY4lad7w64bFPUez,0TnOYISbd1XYRBk9myaseg,89,3940459,"dance pop,latin,pop,pop rap",,,,,"((select id from pais where sigla like 'ar'), (select id from musica where nome like 'Hey Ma (with Pitbull & J Balvin feat. Camila Cabello) - Spanish Version'), 22, 87131),"
7087,Pitbull,hn,22,Hey Ma (with Pitbull & J Balvin feat. Camila Cabello) - Spanish Version,2995,https://open.spotify.com/track/2Vdub5mY4lad7w64bFPUez,0TnOYISbd1XYRBk9myaseg,89,3940459,"dance pop,latin,pop,pop rap",,,,,"((select id from pais where sigla like 'hn'), (select id from musica where nome like 'Hey Ma (with Pitbull & J Balvin feat. Camila Cabello) - Spanish Version'), 22, 2995),"
7088,Pitbull,uy,23,Hey Ma (with Pitbull & J Balvin feat. Camila Cabello) - Spanish Version,5713,https://open.spotify.com/track/2Vdub5mY4lad7w64bFPUez,0TnOYISbd1XYRBk9myaseg,89,3940459,"dance pop,latin,pop,pop rap",,,,,"((select id from pais where sigla like 'uy'), (select id from musica where nome like 'Hey Ma (with Pitbull & J Balvin feat. Camila Cabello) - Spanish Version'), 23, 5713),"
7089,Pitbull,pa,27,Hey Ma (with Pitbull & J Balvin feat. Camila Cabello) - Spanish Version,3913,https://open.spotify.com/track/2Vdub5mY4lad7w64bFPUez,0TnOYISbd1XYRBk9myaseg,89,3940459,"dance pop,latin,pop,pop rap",,,,,"((select id from pais where sigla like 'pa'), (select id from musica where nome like 'Hey Ma (with Pitbull & J Balvin feat. Camila Cabello) - Spanish Version'), 27, 3913),"
7090,Pitbull,ec,20,Hey Ma (with Pitbull & J Balvin feat. Camila Cabello) - Spanish Version,10196,https://open.spotify.com/track/2Vdub5mY4lad7w64bFPUez,0TnOYISbd1XYRBk9myaseg,89,3940459,"dance pop,latin,pop,pop rap",,,,,"((select id from pais where sigla like 'ec'), (select id from musica where nome like 'Hey Ma (with Pitbull & J Balvin feat. Camila Cabello) - Spanish Version'), 20, 10196),"
7091,Pitbull,pe,24,Hey Ma (with Pitbull & J Balvin feat. Camila Cabello) - Spanish Version,29651,https://open.spotify.com/track/2Vdub5mY4lad7w64bFPUez,0TnOYISbd1XYRBk9myaseg,89,3940459,"dance pop,latin,pop,pop rap",,,,,"((select id from pais where sigla like 'pe'), (select id from musica where nome like 'Hey Ma (with Pitbull & J Balvin feat. Camila Cabello) - Spanish Version'), 24, 29651),"
7092,Pizzera & Jaus,at,120,Jedermann,2529,https://open.spotify.com/track/4rkEjyRMjc6rcj7WROZ9XK,355ClqG0dW1RFLQ2kXloTp,50,8027,deep german pop rock,,,,,"((select id from pais where sigla like 'at'), (select id from musica where nome like 'Jedermann'), 120, 2529),"
7093,Pizzera & Jaus,at,66,Eine ins Leben,4588,https://open.spotify.com/track/1tdohH49HMAFjlp1QSo6j8,355ClqG0dW1RFLQ2kXloTp,50,8027,deep german pop rock,,,,,"((select id from pais where sigla like 'at'), (select id from musica where nome like 'Eine ins Leben'), 66, 4588),"
7094,Pizzera & Jaus,at,122,Mama,2521,https://open.spotify.com/track/2p9JxKmuRDnvPGNrQ2UM9i,355ClqG0dW1RFLQ2kXloTp,50,8027,deep german pop rock,,,,,"((select id from pais where sigla like 'at'), (select id from musica where nome like 'Mama'), 122, 2521),"
7095,Playboi Carti,ca,48,Magnolia,53022,https://open.spotify.com/track/1e1JKLEDKP7hEQzJfNAgPl,699OTQXzgjhIYAHMy9RyPD,85,252183,"dwn trap,hip hop,pop rap,rap,southern hip hop,trap music",,,,,"((select id from pais where sigla like 'ca'), (select id from musica where nome like 'Magnolia'), 48, 53022),"
7096,Playboi Carti,nz,94,Magnolia,6658,https://open.spotify.com/track/1e1JKLEDKP7hEQzJfNAgPl,699OTQXzgjhIYAHMy9RyPD,85,252183,"dwn trap,hip hop,pop rap,rap,southern hip hop,trap music",,,,,"((select id from pais where sigla like 'nz'), (select id from musica where nome like 'Magnolia'), 94, 6658),"
7097,Playboi Carti,us,17,Magnolia,728089,https://open.spotify.com/track/1e1JKLEDKP7hEQzJfNAgPl,699OTQXzgjhIYAHMy9RyPD,85,252183,"dwn trap,hip hop,pop rap,rap,southern hip hop,trap music",,,,,"((select id from pais where sigla like 'us'), (select id from musica where nome like 'Magnolia'), 17, 728089),"
7098,Playboi Carti,us,61,wokeuplikethis*,341758,https://open.spotify.com/track/59J5nzL1KniFHnU120dQzt,699OTQXzgjhIYAHMy9RyPD,85,252183,"dwn trap,hip hop,pop rap,rap,southern hip hop,trap music",,,,,"((select id from pais where sigla like 'us'), (select id from musica where nome like 'wokeuplikethis*'), 61, 341758),"
7099,Playboi Carti,ca,92,wokeuplikethis*,29861,https://open.spotify.com/track/59J5nzL1KniFHnU120dQzt,699OTQXzgjhIYAHMy9RyPD,85,252183,"dwn trap,hip hop,pop rap,rap,southern hip hop,trap music",,,,,"((select id from pais where sigla like 'ca'), (select id from musica where nome like 'wokeuplikethis*'), 92, 29861),"
7100,Playboi Carti,au,128,Magnolia,20241,https://open.spotify.com/track/1e1JKLEDKP7hEQzJfNAgPl,699OTQXzgjhIYAHMy9RyPD,85,252183,"dwn trap,hip hop,pop rap,rap,southern hip hop,trap music",,,,,"((select id from pais where sigla like 'au'), (select id from musica where nome like 'Magnolia'), 128, 20241),"
7101,Playboi Carti,ch,146,Magnolia,3313,https://open.spotify.com/track/1e1JKLEDKP7hEQzJfNAgPl,699OTQXzgjhIYAHMy9RyPD,85,252183,"dwn trap,hip hop,pop rap,rap,southern hip hop,trap music",,,,,"((select id from pais where sigla like 'ch'), (select id from musica where nome like 'Magnolia'), 146, 3313),"
7102,Playboi Carti,gb,173,Magnolia,42774,https://open.spotify.com/track/1e1JKLEDKP7hEQzJfNAgPl,699OTQXzgjhIYAHMy9RyPD,85,252183,"dwn trap,hip hop,pop rap,rap,southern hip hop,trap music",,,,,"((select id from pais where sigla like 'gb'), (select id from musica where nome like 'Magnolia'), 173, 42774),"
7103,Plumbo,no,21,Bade naken,79588,https://open.spotify.com/track/4vGVOcH8F0O0TkTgewUfUO,6EokhXVfuwkt5542gzakJ9,64,116512,"bubblegum dance,classic norwegian pop,europop",,,,,"((select id from pais where sigla like 'no'), (select id from musica where nome like 'Bade naken'), 21, 79588),"
7104,Pnau,au,86,Chameleon,27626,https://open.spotify.com/track/4rex1k9pBVFaIVKBBssZzi,6n28c9qs9hNGriNa72b26u,64,44626,"alternative dance,australian dance,dance-punk,deep australian indie,indietronica,new rave",,,,,"((select id from pais where sigla like 'au'), (select id from musica where nome like 'Chameleon'), 86, 27626),"
7105,PnB Rock,us,126,"Horses (with PnB Rock, Kodak Black & A Boogie Wit da Hoodie)",213236,https://open.spotify.com/track/5de7ci7TFqbQ1PFgKAD7MR,21WS9wngs9AqFckK7yYJPM,83,341715,"dwn trap,pop rap,rap,southern hip hop,trap music",,,,,"((select id from pais where sigla like 'us'), (select id from musica where nome like 'Horses (with PnB Rock, Kodak Black & A Boogie Wit da Hoodie)'), 126, 213236),"
7106,PnB Rock,us,174,Selfish,176649,https://open.spotify.com/track/2xbI8Vmyv3TkpTdywpPyNw,21WS9wngs9AqFckK7yYJPM,83,341715,"dwn trap,pop rap,rap,southern hip hop,trap music",,,,,"((select id from pais where sigla like 'us'), (select id from musica where nome like 'Selfish'), 174, 176649),"
7107,PNL,fr,164,DA,22671,https://open.spotify.com/track/5UOGzIMvxXyRZIWBbqDcpU,3NH8t45zOTqzlZgBvZRjvB,75,296191,"francoton,trap francais",,,,,"((select id from pais where sigla like 'fr'), (select id from musica where nome like 'DA'), 164, 22671),"
7108,PNL,fr,143,Naha,25145,https://open.spotify.com/track/0lkQfsTMmtDA37tjjew9n0,3NH8t45zOTqzlZgBvZRjvB,75,296191,"francoton,trap francais",,,,,"((select id from pais where sigla like 'fr'), (select id from musica where nome like 'Naha'), 143, 25145),"
7109,PNL,fr,91,Onizuka,37333,https://open.spotify.com/track/4GCIYE1x1TWJCChPkpy9by,3NH8t45zOTqzlZgBvZRjvB,75,296191,"francoton,trap francais",,,,,"((select id from pais where sigla like 'fr'), (select id from musica where nome like 'Onizuka'), 91, 37333),"
7110,PNL,fr,77,Bené,42810,https://open.spotify.com/track/00X2yv2vrtritPt2CZnUTZ,3NH8t45zOTqzlZgBvZRjvB,75,296191,"francoton,trap francais",,,,,"((select id from pais where sigla like 'fr'), (select id from musica where nome like 'Bené'), 77, 42810),"
7111,Portion Boys,fi,16,Karjala Takas,48022,https://open.spotify.com/track/1PZNjZOmm3ZmaWkqvmJpaY,04UpsyroM3wyQYwhYd9mSv,61,5068,"finnish dance pop,finnish pop",,,,,"((select id from pais where sigla like 'fi'), (select id from musica where nome like 'Karjala Takas'), 16, 48022),"
7112,Portion Boys,fi,130,Intti,9416,https://open.spotify.com/track/4hepn3YI9O0zovBQSCUtCf,04UpsyroM3wyQYwhYd9mSv,61,5068,"finnish dance pop,finnish pop",,,,,"((select id from pais where sigla like 'fi'), (select id from musica where nome like 'Intti'), 130, 9416),"
7113,Portugal. The Man,it,197,Feel It Still,15016,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK,4kI8Ie27vjvonwaB2ePh8T,78,371323,"indie pop,indie rock,indietronica,modern rock,neo-psychedelic",,,,,"((select id from pais where sigla like 'it'), (select id from musica where nome like 'Feel It Still'), 197, 15016),"
7114,Portugal. The Man,us,144,Feel It Still,193410,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK,4kI8Ie27vjvonwaB2ePh8T,78,371323,"indie pop,indie rock,indietronica,modern rock,neo-psychedelic",,,,,"((select id from pais where sigla like 'us'), (select id from musica where nome like 'Feel It Still'), 144, 193410),"
7115,Portugal. The Man,at,161,Feel It Still,2034,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK,4kI8Ie27vjvonwaB2ePh8T,78,371323,"indie pop,indie rock,indietronica,modern rock,neo-psychedelic",,,,,"((select id from pais where sigla like 'at'), (select id from musica where nome like 'Feel It Still'), 161, 2034),"
7116,Postgirobygget,no,127,Idyll,14805,https://open.spotify.com/track/45xnCasoCrNoJym3tBbF9S,3DdqT0OIZY3arBWnZ3NJeb,54,30875,"classic norwegian pop,danseband,norwegian indie,norwegian pop,norwegian rock",,,,,"((select id from pais where sigla like 'no'), (select id from musica where nome like 'Idyll'), 127, 14805),"
7117,Postgirobygget,no,176,En Solskinnsdag,12133,https://open.spotify.com/track/5k3gwZkrEn6ZMaAtczh49c,3DdqT0OIZY3arBWnZ3NJeb,54,30875,"classic norwegian pop,danseband,norwegian indie,norwegian pop,norwegian rock",,,,,"((select id from pais where sigla like 'no'), (select id from musica where nome like 'En Solskinnsdag'), 176, 12133),"
7118,Post Malone,ie,57,Congratulations,8843,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9,246dkjvS1zLTtiykXe5h60,89,1046480,"dwn trap,pop rap,rap,trap music",,,,,"((select id from pais where sigla like 'ie'), (select id from musica where nome like 'Congratulations'), 57, 8843),"
7119,Post Malone,pa,118,Congratulations,1288,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9,246dkjvS1zLTtiykXe5h60,89,1046480,"dwn trap,pop rap,rap,trap music",,,,,"((select id from pais where sigla like 'pa'), (select id from musica where nome like 'Congratulations'), 118, 1288),"
7120,Post Malone,us,94,White Iverson,251781,https://open.spotify.com/track/6eT7xZZlB2mwyzJ2sUKG6w,246dkjvS1zLTtiykXe5h60,89,1046480,"dwn trap,pop rap,rap,trap music",,,,,"((select id from pais where sigla like 'us'), (select id from musica where nome like 'White Iverson'), 94, 251781),"
7121,Post Malone,nz,130,White Iverson,5097,https://open.spotify.com/track/6eT7xZZlB2mwyzJ2sUKG6w,246dkjvS1zLTtiykXe5h60,89,1046480,"dwn trap,pop rap,rap,trap music",,,,,"((select id from pais where sigla like 'nz'), (select id from musica where nome like 'White Iverson'), 130, 5097),"
7122,Post Malone,au,142,White Iverson,18475,https://open.spotify.com/track/6eT7xZZlB2mwyzJ2sUKG6w,246dkjvS1zLTtiykXe5h60,89,1046480,"dwn trap,pop rap,rap,trap music",,,,,"((select id from pais where sigla like 'au'), (select id from musica where nome like 'White Iverson'), 142, 18475),"
7123,Post Malone,pt,149,Go Flex,2245,https://open.spotify.com/track/5yuShbu70mtHXY0yLzCQLQ,246dkjvS1zLTtiykXe5h60,89,1046480,"dwn trap,pop rap,rap,trap music",,,,,"((select id from pais where sigla like 'pt'), (select id from musica where nome like 'Go Flex'), 149, 2245),"
7124,Post Malone,de,78,Congratulations,72745,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9,246dkjvS1zLTtiykXe5h60,89,1046480,"dwn trap,pop rap,rap,trap music",,,,,"((select id from pais where sigla like 'de'), (select id from musica where nome like 'Congratulations'), 78, 72745),"
7125,Post Malone,ch,42,Congratulations,9436,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9,246dkjvS1zLTtiykXe5h60,89,1046480,"dwn trap,pop rap,rap,trap music",,,,,"((select id from pais where sigla like 'ch'), (select id from musica where nome like 'Congratulations'), 42, 9436),"
7126,Post Malone,nl,105,Congratulations,35007,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9,246dkjvS1zLTtiykXe5h60,89,1046480,"dwn trap,pop rap,rap,trap music",,,,,"((select id from pais where sigla like 'nl'), (select id from musica where nome like 'Congratulations'), 105, 35007),"
7127,Post Malone,br,141,Congratulations,54516,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9,246dkjvS1zLTtiykXe5h60,89,1046480,"dwn trap,pop rap,rap,trap music",,,,,"((select id from pais where sigla like 'br'), (select id from musica where nome like 'Congratulations'), 141, 54516),"
7128,Post Malone,sv,71,Congratulations,1366,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9,246dkjvS1zLTtiykXe5h60,89,1046480,"dwn trap,pop rap,rap,trap music",,,,,"((select id from pais where sigla like 'sv'), (select id from musica where nome like 'Congratulations'), 71, 1366),"
7129,Post Malone,gr,38,Congratulations,1862,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9,246dkjvS1zLTtiykXe5h60,89,1046480,"dwn trap,pop rap,rap,trap music",,,,,"((select id from pais where sigla like 'gr'), (select id from musica where nome like 'Congratulations'), 38, 1862),"
7130,Post Malone,nz,19,Congratulations,21879,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9,246dkjvS1zLTtiykXe5h60,89,1046480,"dwn trap,pop rap,rap,trap music",,,,,"((select id from pais where sigla like 'nz'), (select id from musica where nome like 'Congratulations'), 19, 21879),"
7131,Post Malone,do,89,Congratulations,1596,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9,246dkjvS1zLTtiykXe5h60,89,1046480,"dwn trap,pop rap,rap,trap music",,,,,"((select id from pais where sigla like 'do'), (select id from musica where nome like 'Congratulations'), 89, 1596),"
7132,Post Malone,it,139,Congratulations,19183,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9,246dkjvS1zLTtiykXe5h60,89,1046480,"dwn trap,pop rap,rap,trap music",,,,,"((select id from pais where sigla like 'it'), (select id from musica where nome like 'Congratulations'), 139, 19183),"
7133,Post Malone,ca,11,Congratulations,111115,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9,246dkjvS1zLTtiykXe5h60,89,1046480,"dwn trap,pop rap,rap,trap music",,,,,"((select id from pais where sigla like 'ca'), (select id from musica where nome like 'Congratulations'), 11, 111115),"
7134,Post Malone,es,164,Congratulations,20651,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9,246dkjvS1zLTtiykXe5h60,89,1046480,"dwn trap,pop rap,rap,trap music",,,,,"((select id from pais where sigla like 'es'), (select id from musica where nome like 'Congratulations'), 164, 20651),"
7135,Post Malone,tr,143,Congratulations,6711,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9,246dkjvS1zLTtiykXe5h60,89,1046480,"dwn trap,pop rap,rap,trap music",,,,,"((select id from pais where sigla like 'tr'), (select id from musica where nome like 'Congratulations'), 143, 6711),"
7136,Post Malone,lv,19,Congratulations,1602,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9,246dkjvS1zLTtiykXe5h60,89,1046480,"dwn trap,pop rap,rap,trap music",,,,,"((select id from pais where sigla like 'lv'), (select id from musica where nome like 'Congratulations'), 19, 1602),"
7137,Post Malone,my,46,Congratulations,9408,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9,246dkjvS1zLTtiykXe5h60,89,1046480,"dwn trap,pop rap,rap,trap music",,,,,"((select id from pais where sigla like 'my'), (select id from musica where nome like 'Congratulations'), 46, 9408),"
7138,Post Malone,jp,53,Congratulations,5209,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9,246dkjvS1zLTtiykXe5h60,89,1046480,"dwn trap,pop rap,rap,trap music",,,,,"((select id from pais where sigla like 'jp'), (select id from musica where nome like 'Congratulations'), 53, 5209),"
7139,Post Malone,ee,24,Congratulations,1338,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9,246dkjvS1zLTtiykXe5h60,89,1046480,"dwn trap,pop rap,rap,trap music",,,,,"((select id from pais where sigla like 'ee'), (select id from musica where nome like 'Congratulations'), 24, 1338),"
7140,Post Malone,us,119,Congratulations,218843,https://open.spotify.com/track/2YK01AIIWuywG24gsbuizE,246dkjvS1zLTtiykXe5h60,89,1046480,"dwn trap,pop rap,rap,trap music",,,,,"((select id from pais where sigla like 'us'), (select id from musica where nome like 'Congratulations'), 119, 218843),"
7141,Post Malone,gb,47,Congratulations,141053,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9,246dkjvS1zLTtiykXe5h60,89,1046480,"dwn trap,pop rap,rap,trap music",,,,,"((select id from pais where sigla like 'gb'), (select id from musica where nome like 'Congratulations'), 47, 141053),"
7142,Post Malone,gt,103,Congratulations,1526,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9,246dkjvS1zLTtiykXe5h60,89,1046480,"dwn trap,pop rap,rap,trap music",,,,,"((select id from pais where sigla like 'gt'), (select id from musica where nome like 'Congratulations'), 103, 1526),"
7143,Post Malone,is,17,Congratulations,3003,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9,246dkjvS1zLTtiykXe5h60,89,1046480,"dwn trap,pop rap,rap,trap music",,,,,"((select id from pais where sigla like 'is'), (select id from musica where nome like 'Congratulations'), 17, 3003),"
7144,Post Malone,ca,128,White Iverson,23162,https://open.spotify.com/track/6eT7xZZlB2mwyzJ2sUKG6w,246dkjvS1zLTtiykXe5h60,89,1046480,"dwn trap,pop rap,rap,trap music",,,,,"((select id from pais where sigla like 'ca'), (select id from musica where nome like 'White Iverson'), 128, 23162),"
7145,Post Malone,pt,17,Congratulations,12548,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9,246dkjvS1zLTtiykXe5h60,89,1046480,"dwn trap,pop rap,rap,trap music",,,,,"((select id from pais where sigla like 'pt'), (select id from musica where nome like 'Congratulations'), 17, 12548),"
7146,Post Malone,us,138,Candy Paint,199533,https://open.spotify.com/track/4wdZdkEugVVorAfzqRqC6N,246dkjvS1zLTtiykXe5h60,89,1046480,"dwn trap,pop rap,rap,trap music",,,,,"((select id from pais where sigla like 'us'), (select id from musica where nome like 'Candy Paint'), 138, 199533),"
